timestamp_utc,data_age_min,truck_status,estimated_liters,estimated_gallons,estimated_pct,sensor_pct,sensor_liters,sensor_gallons,sensor_ema_pct,ecu_level_pct,model_level_pct,confidence_indicator,consumption_lph,consumption_gph,idle_method,idle_mode,mpg_current,speed_mph,rpm,hdop,altitude_ft,coolant_temp_f,odometer_mi,odom_delta_mi,drift_pct,drift_warning,anchor_detected,anchor_type,static_anchors_total,micro_anchors_total,refuel_events_total,refuel_gallons,flags
2025-12-03 09:47:39,2.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:49:39,0.9,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:49:39,2.9,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:51:39,0.9,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,23.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:51:39,1.1,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,23.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:51:39,2.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,23.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:53:39,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:53:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:55:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:55:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:57:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:57:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:59:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:59:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:01:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,52.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:01:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,52.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:03:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,42.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:03:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,42.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:05:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:05:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:08:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:08:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:10:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:10:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:12:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:12:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:14:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:14:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:16:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:16:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:18:39,0.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:18:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:20:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:20:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:20:39,1.4,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:22:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:22:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:22:39,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,39.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:24:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,42.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:24:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,42.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:26:49,0.3,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:26:49,0.3,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:28:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:28:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:28:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:30:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.90,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:30:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.90,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:30:39,1.2,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.90,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:32:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:32:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:34:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:34:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:36:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:36:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:38:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,23.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:38:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,23.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:40:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,23.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:40:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,23.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:42:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:42:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:44:39,0.5,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:44:39,0.7,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,26.2,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:46:39,0.7,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:46:39,0.7,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:48:39,0.7,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:48:39,0.7,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,29.5,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
